date,inundation_km2,population_exposed_est,crop_exposed_km2,rangeland_exposed_km2,cattle_exposure_index,flooded_cells,health_facilities_exposed
2023-06-28,1751.6080830111812,13501.915502469987,54.88954909107236,1197.0727218096745,122601878.31674384,33105,6
2023-06-29,946.1404250189477,3816.2264751195908,16.167226880428768,406.2370704558028,67781161.29954162,17822,3
2023-06-30,545.5899683018445,301.44820442795753,14.309254692323295,127.50250101864474,48160847.34065227,10245,0
2023-07-01,292.0847170395444,0.0,9.95386348567523,65.38891917807024,24070048.31480329,5482,0
2023-07-02,232.3524827155813,0.0,2.4928810622897006,47.6119634472486,21631407.435389325,4359,0
2023-07-03,386.31954699181335,21.563906997442245,3.415355405108215,95.31178518161435,27936095.27210357,7250,0
2023-07-04,1204.2951731184976,2305.6319775544107,10.160512750129405,743.4188748004592,79733734.22282828,22741,2
2023-07-05,841.0284120739287,1287.1964083127677,11.358224013083477,324.371589673226,67421951.79984196,15824,1
2023-07-06,937.8313728498769,1316.9329312108457,12.708919404504586,514.3223033829981,71641381.93289071,17679,0
2023-07-07,369.7887868487615,54.42294366657734,4.027396958358772,135.6911555125579,26448489.797820218,6956,0
2023-07-08,399.0884627711301,513.2308596745133,4.9354415385632855,191.7313775444046,22950184.31380004,7521,0
2023-07-09,414.06716228269664,1.8463759496808052,4.259385810755488,95.03318979299462,36659655.85722037,7771,0
2023-07-10,743.7950956081821,99.71137689054012,12.356359887374143,185.52166539940413,58915464.49273639,13956,0
2023-07-11,582.7354856586584,13.677782222628593,6.766170071745425,140.71653384182056,45249962.3172883,10931,0
2023-07-12,588.5713425947016,186.19478930532932,9.874266431147252,141.53301791617903,46116547.59358202,11042,0
2023-07-13,1420.7104000242366,12302.914999049157,50.82511494955333,836.9759038681782,99062509.03415965,26813,3
2023-07-14,693.966740800108,931.0366934984922,21.060003926569546,262.4266547455966,58172889.27671591,13053,2
2023-07-15,1538.8649446497018,11818.277733597904,43.96714717263237,952.7286119539998,116443971.79309629,29041,6
2023-07-16,556.8332183726102,202.82623797655106,7.718760423904559,180.37361988534926,44884389.26305886,10455,0
2023-07-17,1755.6575822594675,13537.85256004706,40.82663452207657,1161.2239893471026,122954813.75468749,33148,5
2023-07-18,2445.1324583528285,18580.586950417608,57.521491868499474,1738.4632509375863,162933438.35230333,46228,8
2023-07-19,2181.6246137391004,16560.93154456094,56.667465347218084,1510.4891263525942,152751785.6204801,41234,5
2023-07-20,1495.0632224774147,8061.865148751065,29.855518714007786,671.592335026701,95967607.45921713,28186,3
2023-07-21,498.66719400746837,2.376444935798645,4.9543334352168085,122.19066433390432,46949726.66079189,9357,0
2023-07-22,460.83364460488434,249.8688369989395,4.9099269814961914,121.84898767039662,37176016.24361769,8645,0
2023-07-23,809.4774740720591,7015.313579663634,25.028312225550682,580.8466494643926,48215639.6148423,15298,1
2023-07-24,832.0957195057246,1881.044510319829,11.951069446437774,531.2308099684243,43143753.72230762,15709,2
2023-07-25,2223.1255032057916,13238.550594136119,42.08038012825062,1550.2401246087668,148087750.8884344,42036,9
2023-07-26,565.6049812132026,655.156267143786,5.719178295348817,222.85538966657614,49686199.6169402,10643,2
2023-07-27,555.6651405920593,20.9520201086998,5.489497057686977,140.2270940507695,46695964.30529302,10423,0
2023-07-28,240.5053053631817,0.0,1.4943073427020928,62.11241385068522,11615054.27489979,4507,0
2023-07-29,1356.6781459008996,12015.823307167739,33.252344900936755,1060.7467020594697,79245945.98875126,25658,2
2023-07-30,1373.5150508119057,12045.948327910155,32.82427803856134,1052.5478747451323,80795055.30285107,25980,3
2023-07-31,269.1602787260357,0.0,2.0284509921829037,52.902603253925534,11434933.419652449,5045,0
2023-08-01,243.44321401518653,0.0,1.0682048684971523,58.151474275428434,5201849.767706724,4560,0
2023-08-02,70.51597418906692,0.0,0.053420870036191795,14.411716736699521,1384990.08882593,1321,0
2023-08-03,209.9571407946671,127.23453929275274,0.15955375995006355,86.30838261701552,5112109.3685400365,3945,0
2023-08-04,344.3397832593812,2511.929653953761,3.7453555165955246,251.53208599103536,16788515.564863995,6516,3
2023-08-05,307.5489009041756,176.06406722962856,1.2743109632616638,196.04590460955953,13735945.240861055,5808,1
2023-08-06,919.340954261481,4673.933161877096,7.156659835175434,519.3298234213789,45012460.185221344,17363,4
2023-08-07,869.539046794395,5102.513435073197,20.793624776909628,441.19551564293226,62599660.893906705,16398,3
2023-08-08,1601.3044867051824,8773.636055279523,18.33401078479063,1120.7287519404936,106345129.60201037,30279,4
2023-08-09,1760.800910542787,13089.561847776175,36.20646330033965,1345.6608236025688,124405454.23147775,33314,3
2023-08-10,1425.683559746376,4883.765547722578,11.543141914706846,948.7857285170678,103064036.72977966,26932,2
2023-08-11,1835.5706799876475,11107.118540290743,36.82084085442134,1297.8478194039587,119434788.46869968,34708,2
2023-08-12,894.1408476889034,346.15343806892633,13.708303923135631,320.73926598937413,59823615.944407836,16824,1
2023-08-13,1267.3756535460207,2131.195286400616,19.965935915720326,601.9404716622429,77965032.50334145,23893,1
2023-08-14,725.5347071858062,104.81918109953403,18.690884223142106,199.83651713399237,58531328.97785341,13634,0
2023-08-15,1830.8271033395886,3340.997935462743,46.71738231544895,1024.2097735385964,121502274.04087856,34551,2
2023-08-16,745.0483053664425,419.1388278603554,28.41874376662278,287.2950296475059,52326578.87773751,14023,0
2023-08-17,1614.3325011469528,3579.7917270436883,39.68043510893953,873.3849025580922,110187581.74986722,30465,0
2023-08-18,1209.0367044808418,7850.334420375526,29.200944251025987,516.3482542247677,79230933.65023041,22790,4
2023-08-19,2136.9459528893776,11712.68497664854,59.260051774093576,1147.5770496168059,131147668.57221682,40351,5
2023-08-20,3144.624427125881,18971.92932126671,88.26092839634184,1957.977739767786,184610262.26795,59451,11
2023-08-21,1989.314265921299,7849.605963658541,40.288411386203954,1154.6826284559186,123016889.0720084,37579,4
2023-08-22,2293.611839152792,13944.996639572084,51.15796812218749,1382.9587868238436,144793323.72295794,43344,5
2023-08-23,1788.8905890792576,12515.923409759998,38.453974053005425,1150.1643007202458,125303037.92652568,33810,3
2023-08-24,2691.950288609842,16460.79633229226,61.336181654038704,1733.4166260465404,173025754.0379954,50898,6
2023-08-25,3143.076390882037,20316.72032740712,65.90744107832198,2070.43697729578,191394830.25106138,59439,10
2023-08-26,2386.917886576665,16908.45055296272,72.73833109295842,1524.6111819346977,153666590.36335516,45118,7
2023-08-27,2720.146258302849,18207.79067171365,61.86374037143764,1718.7727326710526,171403508.51794687,51411,6
2023-08-28,1507.811250948988,8287.952660873532,36.0098915492284,839.4339315440546,108469126.62312812,28469,4
2023-08-29,1250.4005180561226,2882.516701452434,19.864804293747845,660.2245231991633,94372582.85985905,23591,0
2023-08-30,318.97038459285534,0.0,3.0349728382287657,79.83864175368983,25110734.258811407,5984,0
2023-08-31,343.3296161310753,0.3076469898223877,5.202079407318769,79.74405955037129,32589185.77936406,6444,0
2023-09-01,563.6862775000051,446.3766239732504,6.964226576265057,192.43450532419013,36755311.508650735,10604,0
2023-09-02,1191.2958366848818,4018.25941773504,18.697701024387413,634.7650037889049,73846687.04628089,22491,0
2023-09-03,2473.3697621507667,14650.673268578947,51.278174374700185,1614.7760323134594,151806531.21893972,46755,5
2023-09-04,1308.1378595462704,5956.822677537799,20.613886779962332,709.7586527442035,91475230.02981718,24677,2
2023-09-05,646.3634968328182,12.811509847640991,18.081317981156623,162.097557172263,56403917.09557579,12135,0
2023-09-06,437.3046630441109,0.0,5.429337596643304,106.13292258676555,43601603.90129673,8206,0
2023-09-07,459.29956238754625,1079.1598055958748,5.975561523099959,337.5891299670452,25948227.371954944,8685,1
2023-09-08,1453.0074044010742,14914.407360173762,47.66491753026081,1158.6773382357608,86967193.3136646,27504,5
2023-09-09,1413.190477693912,13839.440101068467,51.465784486891,1132.4457646025924,84985066.29953918,26755,4
2023-09-10,1490.678175221978,13204.97189643234,46.78289637787702,1191.1742573209349,89283294.68462357,28220,4
2023-09-11,233.14090451081628,191.55676405131817,2.8017736270546907,103.65388233958937,8411469.997608287,4393,0
2023-09-12,265.7662380487443,219.7997505441308,0.6362088959864479,149.19636019326893,12758460.954543298,5010,0
2023-09-13,918.9101296423768,4653.880777385086,14.98084716373759,734.8871577684858,54708014.39379063,17392,3
2023-09-14,1785.2291803904718,14942.88789127767,45.21077056081551,1465.2002868432905,109180547.57236604,33825,6
2023-09-15,1984.667818447301,16763.36252117157,55.04138517734065,1592.3270560021765,117798127.94052611,37591,7
2023-09-16,1216.0803208167501,11916.373151253909,36.032585442189685,955.1283454137233,79407881.57560365,23018,5
2023-09-17,659.7389839442122,170.09491204470396,20.64985573856251,210.33507196782645,53390667.457364805,12402,0
2023-09-18,658.9317458884158,4606.112643759698,25.00206905448,250.23944284719653,51508429.85004831,12407,2
2023-09-19,576.582068724969,2249.965712096542,23.950269774082773,182.4088718301542,46711248.87993632,10857,0
2023-09-20,358.50115136513455,3336.955402765423,8.978573732534187,135.14517190021542,29257588.292392828,6753,1
2023-09-21,270.38840378653106,136.94551333785057,2.2300738546108327,63.679959521971,22790020.933860783,5078,1
2023-09-22,460.3426588992343,405.1079935878515,4.518928401761954,112.9612235710937,43169665.080557175,8646,1
2023-09-23,522.7340778660812,358.9551118314266,7.2199212050921435,141.10201552965734,41806557.011801,9826,0
2023-09-24,470.93281049057276,141.24227361381054,5.10243242507087,129.62807973085177,41946641.169884115,8852,0
2023-09-25,154.89146735490866,0.0,3.556107892714748,29.797916472136148,9251611.799089981,2904,0
2023-09-26,283.6260166023716,10.947335973381996,2.1244151729172,98.60171139642738,16266212.28729137,5333,0
2023-09-27,1040.6411230771444,9864.960946474224,33.89071088003311,695.525926169595,61659417.074414425,19675,2
2023-09-28,1607.6060686189055,13970.126478482038,53.2275529248857,1049.5389112646458,101054088.92633422,30394,4
2023-09-29,1734.6741114516135,14133.25580278039,71.9894988997946,1162.3684351406393,122096218.81584242,32800,5
2023-09-30,963.9705761865291,9010.811355125159,43.438589601438785,516.9392899412267,63366367.496951826,18189,5
2023-10-01,2308.806481423755,16937.91593548283,67.28246728431444,1619.327233105687,140287239.0133773,43692,5
2023-10-02,1704.218556098373,14074.931097794324,69.91208959545833,1259.4910699086856,103884417.04043573,32255,4
2023-10-03,2397.3272465400883,17838.819909173995,83.74566544615249,1727.026406742894,160788504.3384848,45372,4
2023-10-04,1930.1581067452296,14185.671962939203,74.6717957142632,1327.5754697739237,141341099.7619654,36501,4
2023-10-05,2277.5727847480985,15104.000654622912,81.02203051691576,1609.763314652538,158886230.07936832,43093,4
2023-10-06,2690.7662191126083,19073.734547406435,100.71050950059652,1925.0455768625886,178014207.8557629,50927,9
2023-10-07,2645.6565565160026,18960.744659617543,104.15292395287292,1932.3785642446614,172474040.57322785,50084,11
2023-10-08,2726.8333811625466,18963.67848167941,85.62500007878555,1960.7280996813133,171321970.22147298,51628,9
2023-10-09,1946.8954196039617,15099.018520470709,80.19281509901715,1496.6971492995683,120682948.1349008,36875,6
2023-10-10,1888.9924495911362,13191.466634113342,85.59544323116818,1385.3212291600673,123994403.62218691,35763,3
2023-10-11,1025.7158111781107,6083.534975696355,63.399957291927805,737.4748508278213,63677036.78989311,19415,1
2023-10-12,380.5976624861475,867.9550288207829,31.133869215780035,202.6419284493106,23340988.374738753,7187,0
2023-10-13,383.4937350337044,1818.4591448754072,10.569168664807219,269.1789694075279,19314168.83535799,7253,1
2023-10-14,452.1327211790643,589.9146766737103,20.864351244728983,175.414204808831,30509396.111556947,8513,2
2023-10-15,690.0574678312266,397.3082136362791,24.064186727368583,235.68610426980285,54530635.654712096,13002,1
2023-10-16,330.8675696748361,17.418078169226646,30.336107168025872,85.55991285033782,36457687.35212164,6225,0
2023-10-17,474.6666139512894,914.578609585762,27.210244750722406,315.24863544968525,40901834.04907034,8980,0
2023-10-18,1487.3405517649376,14221.782690525055,55.47009709700317,1258.4883006607154,100261629.12738067,28191,4
2023-10-19,1520.6089553332085,15095.297748923302,52.08433913249959,1288.1278219716005,97949259.79261558,28822,4
2023-10-20,1536.886589370255,15882.057905375957,42.562682273087965,1295.9090965108537,102166280.49246317,29132,5
2023-10-21,1220.1259296218022,11898.239932358265,36.88388841041089,1007.420370987299,82894323.23666829,23112,3
2023-10-22,2349.6119593294366,18786.96481846273,66.58756354439168,1693.8579922322922,164937401.5861766,44462,9
2023-10-23,2290.7696926477415,17092.19976823032,70.24691549837506,1626.580890399526,159653137.89863846,43329,5
2023-10-24,2379.888411852438,16478.2086051479,81.87086159661943,1635.624067390061,159673463.55869812,44999,4
2023-10-25,2112.1370708697273,17179.128616027534,62.5485505679299,1605.475245902616,134212845.05926228,40001,4
2023-10-26,1536.045691638461,12504.946181762964,53.592658672916784,1084.6212435385532,107524374.33818078,29049,3
2023-10-27,528.7585633436514,3059.247513946146,16.477708464169815,299.57543055860634,47662228.761850424,9983,0
2023-10-28,294.96353760415303,0.0,4.247072448324139,71.49366270133842,35687706.33725131,5538,0
2023-10-29,393.3926390469775,842.3063178956509,7.721620030978558,192.02746094369147,40326941.16187809,7415,0
2023-10-30,1810.2228708360976,13438.628075029701,42.61738616932202,1440.594509611733,123927873.92678568,34281,6
2023-10-31,2606.279829180364,19494.20856449008,80.95715353428179,1901.490751923522,162735746.8604074,49329,8
2023-11-01,1811.2487872486001,14640.825631707907,45.492921949026304,1415.082983939516,111455932.13148946,34294,4
2023-11-02,334.35316097235324,4839.500415354967,34.18052215752612,200.55815167258368,21731720.488810293,6320,3
2023-11-03,369.5992370711861,6388.591986224055,21.388212067488023,245.96001803559565,28380504.334996596,6990,4
2023-11-04,551.0143474221213,8114.902913697064,24.054596552200586,476.2369875384337,37958567.07130867,10448,1
2023-11-05,1590.3395473610235,17390.935501478612,52.852092002659894,1403.6754568863896,103341363.66528703,30155,9
2023-11-06,1720.5086189865726,16350.023402705789,46.78279794828656,1471.9126530387937,108260689.72312401,32608,6
2023-11-07,2183.372071815929,18898.498773038387,74.96622473894554,1767.5752162724034,133738231.22570874,41372,6
2023-11-08,2759.167334373121,19743.773607056588,75.19852704165464,1945.1889402405775,150763713.70212504,52228,8
2023-11-09,1715.5577755345332,12999.506104622036,97.799017923887,1086.5562552998895,122256421.02318479,32415,5
2023-11-10,1307.065193221921,9295.143432494253,70.70532149806778,552.9044905973075,89468666.82936972,24631,4
2023-11-11,1226.5478635570414,8971.274984080344,68.27096653055438,514.3776881814734,88505904.2536617,23129,2
2023-11-12,2645.694841979661,16905.37445789948,105.23831232253309,1689.039719182455,176653471.0066173,50019,7
2023-11-13,2537.434182408259,19607.719844508916,83.94829425697034,1835.6447770942673,160506327.40103486,48052,8
2023-11-14,2262.149858885938,18105.216035779566,100.26190980659476,1727.4887957665885,162120114.37569803,42835,7
2023-11-15,2842.6084638102884,20844.917287021875,89.53400620842358,2017.316306230071,184844105.3710921,53848,13
2023-11-16,2052.2976206094245,16791.27379374206,82.1031467548592,1516.907403797626,147648214.92985097,38840,5
2023-11-17,2827.383300859762,21096.390873998404,93.04768956429601,2063.9639154798306,178563376.8722045,53535,10
2023-11-18,1917.8881743282889,18102.42572027445,61.85229361001766,1582.6748811360076,123076495.06283298,36334,7
2023-11-19,1863.0583767212538,16129.297825656831,72.06966332232095,1523.2537407886123,113336363.86194211,35290,7
2023-11-20,1540.6301396866593,8357.165851302445,64.03149676201002,1199.5525363983618,93467069.30167012,29152,3
2023-11-21,1268.8216327587056,2313.634251974523,58.710905631990066,734.0405298807935,98062394.2435649,23946,1
2023-11-22,2849.2549303400638,11909.079280432314,119.91412733496087,1818.216951322816,189317688.08306602,53857,9
2023-11-23,2042.3229661130893,15024.80782417953,95.43349689800841,1495.0387734652418,135171607.2047655,38649,6
2023-11-24,2969.7118596993873,19693.17628210783,106.98758136587128,2068.322831753373,167154452.06833914,56202,11
2023-11-25,2854.319636656357,20441.88964594528,113.25296382288136,2039.8850943266123,174779175.3891738,54025,8
2023-11-26,3109.2374419070884,20152.534302793443,133.92688221232308,2146.4239883975747,200791944.03714153,58818,8
2023-11-27,4215.306332439514,23402.367647510022,218.5051510192439,2701.2927655785297,255235992.04485223,79738,10
2023-11-28,2951.856765659051,19947.115085247904,180.76254759421292,2088.260918282615,206628556.44600713,55832,7
2023-11-29,3402.1889072741665,19531.21374853514,206.71674942381028,2201.4068981430833,224869260.95311132,64296,10
2023-11-30,2044.262662500588,14523.433727130294,118.37126291914578,1397.6657555631764,150491775.40251383,38645,3
2023-12-01,2672.903818280889,16358.311422165483,121.47644336249307,1707.4892210357061,186926271.46137983,50485,6
2023-12-02,3570.9977283618564,21657.798960821703,201.02908850257612,2375.4921476502,228354121.67312706,67517,8
2023-12-03,3685.1068315499497,20826.720666173846,165.72811638216166,2390.8894036958627,233147097.73469764,69638,7
2023-12-04,3988.2189065297775,23120.58316343464,216.9189039630065,2632.2394981568245,250831394.19517273,75418,11
2023-12-05,2922.665120845084,19569.294802494347,141.78865015900945,2060.05022732059,195747071.76353642,55267,6
2023-12-06,3725.299008745969,21779.009640558623,198.1984095864092,2464.931219512426,239735740.19886962,70421,11
2023-12-07,3649.249803344402,21671.4401689535,189.88011965923278,2402.486742154763,223230823.22502434,68981,9
2023-12-08,3841.1589929643965,21587.760781971738,153.83189984731,2468.307284813874,223940961.94400606,72587,13
2023-12-09,4717.377333840621,25203.50792116113,176.3792993260448,2903.6188313874263,261637004.4972161,89177,16
2023-12-10,3984.431891516636,22460.193914603442,149.76695012189313,2578.220277149332,237283890.6593008,75326,13
2023-12-11,4351.960808378166,21078.332545062527,176.77435927582428,2578.1375098846474,259622593.7001992,82237,10
2023-12-12,2906.0864690791996,16962.178324267268,129.90318583254833,1892.5641768678454,189876850.80548972,54944,3
2023-12-13,3516.656981736108,18399.44205500884,120.09474944354474,2094.842737473314,212320725.94216448,66442,6
2023-12-14,4305.456587249169,24548.01498089498,139.72063571647539,2775.877655234965,240089673.068457,81427,14
2023-12-15,3996.822401377658,24538.74331957288,128.80083451099003,2612.1771601660457,215970176.51575986,75595,13
2023-12-16,4345.504617433154,25958.21418629214,142.95939809517608,2855.676766555524,225464954.32177797,82187,15
2023-12-17,3943.667911427737,24442.414278876036,124.84495039547399,2649.4548359661517,230793941.05457863,74588,11
2023-12-18,4628.7696850192415,24840.162614098284,162.88785661187345,2968.795105462113,278027047.8606834,87507,14
2023-12-19,4449.638842074688,24411.890378651675,146.71194897684907,2893.744658070974,267311728.86413252,84129,14
2023-12-20,4386.238533828365,23958.613548812922,122.18232510231465,2694.58145820888,258988160.93004945,82898,12
2023-12-21,4623.249790158142,24255.19141421048,120.55356859677516,2820.3306880578252,263148568.47056696,87388,15
2023-12-22,4191.043652803121,24145.827839812264,112.95236221653309,2641.530008177689,250758526.80505332,79234,12
2023-12-23,4699.664728660543,25086.489629160613,124.06043147611098,2888.228815198175,274894432.13662916,88832,15
2023-12-24,4096.686624767632,23964.19283009786,106.24888714670134,2641.213516656491,246016861.17248628,77462,12
2023-12-25,4644.104234841697,23567.24078500271,119.17423655426752,2877.8958729631863,270456029.9127574,87790,14
2023-12-26,4413.309560042247,23687.76773700863,103.71506209378508,2813.3324729725678,249297664.19303498,83450,13
2023-12-27,3827.114936295019,23046.726310275495,100.17792812989697,2528.479847619612,236295485.64892322,72385,12
2023-12-28,3665.2206394922514,22926.60343658179,89.88980022752057,2473.689145682474,227533727.44153658,69352,12
2023-12-29,3340.5429187762447,22344.353152345866,82.05679315776123,2353.7843641565387,208936742.59025958,63229,9
2023-12-30,3798.316187900057,22892.263936152216,85.97346664371253,2547.6048990102254,205742610.03501305,71886,9
2023-12-31,3908.934603787675,23903.341819205787,85.25781793179455,2749.640731786942,208132136.15079927,74007,13
2024-01-01,4485.5299872677515,25364.683353524655,94.48026226668088,2994.259090885354,227562415.15591475,84874,15
2024-01-02,4264.583761330343,24417.89993860945,93.00790753442412,2763.8742053317433,232707458.68391517,80672,16
2024-01-03,3989.4192856781033,23018.88467200473,93.86526570867376,2584.36112833149,236786983.1758159,75457,14
2024-01-04,4218.88652623947,23688.56299176067,100.17665534793379,2646.575857645045,248762285.80871806,79766,13
2024-01-05,4181.902585509994,23792.98090532422,90.50217394511353,2674.0217239678914,243121609.54214174,79084,13
2024-01-06,5477.513359378478,25637.838986314833,106.67335457470197,3264.8067062925174,298888777.5232626,103563,17
2024-01-07,5379.243731114909,25183.652063556015,99.1910869233076,3290.3458339356916,283807151.9638636,101713,14
2024-01-08,5634.6927163174005,26692.803500935435,109.77786931458533,3623.9324809946725,301899729.3629699,106514,17
2024-01-09,5024.278368508418,26262.844664804637,105.14617044778764,3145.38991357554,280117144.09774375,94993,17
2024-01-10,5248.376665272522,27080.698310866952,95.94817519826033,3518.647423793479,292814317.2806896,99256,17
2024-01-11,4867.839268269795,25860.96812618524,91.57948117680264,3012.357393791082,271264598.28013813,92054,17
2024-01-12,5231.341778719548,26313.864179819822,95.34789444884358,3315.0018381419886,286648028.8045639,98964,18
2024-01-13,5427.80426504403,26795.452055826783,99.65677302384582,3339.192527495614,295871986.17103267,102654,20
2024-01-14,4201.116555580923,25137.18450257182,89.35228192034207,2752.5592527918925,228349375.95468813,79505,17
2024-01-15,4011.5045765176046,24942.011011607945,83.44805626075542,2683.7293508522835,233197847.01010048,75912,12
2024-01-16,3596.4567848548704,22401.366064108908,72.45005931043097,2355.825449713077,193710242.11785603,68048,12
2024-01-17,3634.1013688641247,22481.804940074682,72.98493988008556,2481.00047501247,198392468.89952666,68772,11
2024-01-18,3217.0117588024596,21829.210580162704,67.4251993481534,2270.356205439562,169175197.60923058,60903,11
2024-01-19,3589.416546827428,22182.637385070324,67.89746047198894,2543.6640098782145,180666153.32438052,67955,15
2024-01-20,4674.962523919907,25198.340337626636,72.86790292795241,3143.485672062819,228745487.86353678,88457,17
2024-01-21,4474.437588938736,24446.826547548175,74.45473743979646,2905.1988431484924,215990388.71284258,84653,16
2024-01-22,5183.036556926597,27095.172985121608,75.3445679118511,3586.5484378771293,259900836.82473367,98081,19
2024-01-23,4476.369216304788,24732.783261731267,76.55930575772173,2902.7138516271357,254767989.30879787,84693,14
2024-01-24,5704.193253020381,26409.37005932629,89.20834307749696,3651.5174151973188,314243391.8181416,107893,16
2024-01-25,5087.146239108966,24960.392006583512,90.86224354034188,3237.994931819166,297110810.19998014,96233,13
2024-01-26,4253.150916537967,23067.28639830649,89.60515529791526,2681.1933935040797,249518834.19152525,80435,11
2024-01-27,3543.972066808001,21935.82783795148,74.94411257063967,2338.462671911093,211894772.32441,67039,9
2024-01-28,2455.972249070092,15163.683634802699,65.14829047907658,1493.03287886703,148917974.45643044,46412,6
2024-01-29,1563.408330651061,4280.868954688311,26.569713232550026,758.5588005676376,102543108.9739644,29477,4
2024-01-30,1193.2041616746055,883.3381021097302,27.32428749420489,446.54807337093496,86070331.53029066,22464,2
2024-01-31,1306.3432358303917,2223.512147553265,28.780278727858633,573.8846714440838,95176439.64101908,24631,5
2024-02-01,2159.924635011911,16927.847743310034,53.26416703184759,1482.9534761717116,137055307.13382655,40884,8
2024-02-02,545.2562775154624,2070.360528819263,13.012141844547948,332.84254738289707,41328535.582331836,10303,1
2024-02-03,2985.4241100464237,20030.9093156904,51.81016918838994,2105.1094991566465,173921935.1181135,56540,10
2024-02-04,2523.7790797148864,10635.429557316005,48.94121480357786,1495.4307021056782,153997782.92580125,47717,3
2024-02-05,2908.028977832543,9931.576994098723,58.13224971412386,1878.177819461784,181319384.06650972,54962,3
2024-02-06,2261.3425418653414,9166.997971102595,49.753409495455415,1295.5560518112025,150099907.6848314,42733,2
2024-02-07,3365.2134593097603,18807.451061300933,73.40570014150079,2128.873831553045,205866394.50378028,63638,10
2024-02-08,5281.610881532087,24830.82771219313,74.97450928926862,3326.2614990253633,281351969.1929274,99902,12
2024-02-09,4213.564881123239,22230.983142249286,59.82210834977113,2698.9728162458237,215854698.2589818,79730,11
2024-02-10,4890.161369390214,23848.924846947193,68.81379539332792,3246.6539006249673,258527782.7182325,92544,14
2024-02-11,3869.353007889852,22531.33560667187,62.802186881217395,2596.0540257205125,228787118.38744402,73247,12
2024-02-12,3598.8827720547188,20956.36438409984,73.73601572884074,2464.5989728934937,221698071.63779455,68095,12
2024-02-13,4140.46254121243,21256.53674747795,65.639491321994,2703.9163838390864,232435256.0748197,78340,12
2024-02-14,3189.798331080601,18092.09908478707,63.37602845252179,2036.960845452863,189754930.96381083,60329,7
2024-02-15,4453.248849396596,23473.17417370528,60.96128779039183,3004.4462663694853,230053254.28925952,84323,12
2024-02-16,2914.2581757965195,19123.352806419134,56.55812118508526,2022.925584350279,166223381.6244516,55151,7
2024-02-17,1391.8580931532292,1384.259294681251,12.965122815223275,694.9507634360018,62679555.504404366,26268,0
2024-02-18,1513.4645745184305,1388.400801576674,17.311010215764448,588.4704074307313,77316689.83417737,28538,1
2024-02-19,1407.3008178149423,6804.070514135063,30.516621309156854,787.3464731030942,74246729.9328958,26590,2
2024-02-20,2979.845947625284,16801.98390123248,54.975164366698195,1907.8733803351763,175037457.26840502,56394,5
2024-02-21,1904.0441182271961,11443.834496736526,44.27823129044933,1203.75791245321,127039495.50036003,36001,4
2024-02-22,2528.6748081207234,17723.122785173357,53.595299012586146,1611.9215276231853,163774117.48906296,47838,8
2024-02-23,1779.788082471634,14510.639829203486,39.86357513971738,1171.8549939675077,119801902.1060526,33668,7
2024-02-24,572.1326825840998,3682.2789662629366,14.862474926819859,225.23128333432322,31219554.140050936,10785,1
2024-02-25,345.0518971712547,0.3215320110321045,7.84414987946296,104.99412636768804,23856332.931295704,6494,0
2024-02-26,310.0372718456104,0.0,11.185371224084353,77.73535709402243,21192245.927901592,5833,0
2024-02-27,609.6683532481186,3381.058002486825,18.678758409171966,396.38635319666713,37680590.15561537,11530,1
2024-02-28,2437.0346255969926,18217.637153744698,52.8390329052932,1783.1066028915493,135557598.35322994,46182,9
2024-02-29,3350.7876736702187,21029.536964401603,54.603891049776735,2326.194086464162,170131214.69073847,63476,9
2024-03-01,3695.4763135738244,21530.25391281396,53.29921393865963,2512.534072558845,186354552.1560902,69987,10
2024-03-02,3623.6868754607895,19884.44113459438,65.11800605729562,2448.550435421578,195850238.27700105,68565,8
2024-03-03,4076.5929953099776,22617.65677114576,66.00081159890966,2779.488028493684,226659452.32606384,77177,13
2024-03-04,2693.984812280082,18234.57555345446,58.07570308679604,1888.671997877644,163929511.91210377,50988,8
2024-03-05,3122.9692839955137,18688.606268502772,52.95611061213549,2142.315143277235,173674590.2406079,59114,10
2024-03-06,2691.6634313547374,18954.41100754589,49.871724216002725,1857.7303430441834,151536084.1392319,50954,9
2024-03-07,2350.9983722534307,15859.828033566475,54.016436800230075,1667.5282109273385,146458184.63810682,44481,6
2024-03-08,1807.7442058551326,7047.916009239852,34.43326263275971,1224.019970404463,115535861.61999892,34190,2
2024-03-09,1120.3661566156397,3220.1856707930565,30.746123928946705,674.5005166410131,76530655.52431194,21157,2
2024-03-10,2036.6750125149713,6395.459938071668,34.24257202253823,1303.277792977016,110275891.62955427,38518,2
2024-03-11,2534.5926410289694,16511.824290409684,55.01531932592307,1773.8714714123018,151165397.87081987,47970,5
2024-03-12,2916.683570145274,18401.65377061069,59.115781334356335,2052.285240229427,164336725.456668,55191,6
2024-03-13,3003.470530850672,20728.561570815742,63.530129892103645,2209.7581494313667,172014209.6706296,56859,8
2024-03-14,2598.596399548467,17984.449700668454,68.34962136152086,1867.9993746546925,154007880.92530924,49158,6
2024-03-15,1870.2692933506046,10877.73224607855,41.12395009929562,1243.5229105886574,125376134.5722003,35370,3
2024-03-16,621.8108509570366,505.7050522491336,13.320834111418653,242.29195184769816,46141391.97633228,11703,0
2024-03-17,1419.950751234801,4773.495666913688,14.416463984351758,904.1843314768707,92150725.10154516,26837,1
